dataset,embedder,style,inclusion_k,n_cells,d_mean,d_se,d_lo,d_hi,a_mean,b_mean,contrast,arm_b,harmed,sig_better,sig_worse
coco_val,siglip,whole_image,-9.0,76,0.006146821124974301,0.0014476602552411413,0.003342700202000668,0.009092991341144762,0.01978924561266447,0.025936066737638774,ship_cost,hinge,False,False,True
coco_val,siglip,whole_image,-8.0,76,0.005270751570980673,0.001407922162975058,0.0025647213575953425,0.008133881136012027,0.02231267716873972,0.0275834287397204,ship_cost,hinge,False,False,True
coco_val,siglip,whole_image,-7.0,76,0.004138668372738487,0.001421189762351986,0.001344521996826172,0.00689386820754523,0.026106647332956416,0.030245315705694897,ship_cost,hinge,False,False,True
coco_val,siglip,whole_image,-6.0,76,0.002619294651521381,0.001404610669525339,-4.323562129934244e-05,0.005434812402138153,0.03189289594469572,0.03451219059621711,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,-5.0,76,0.0006764347409539467,0.0014528596798493202,-0.002113764358295641,0.003500773751439143,0.04064842622532896,0.0413248609662829,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,-4.0,76,-0.0024350584375,0.0015805440427235388,-0.005598336248252468,0.0006947106484374992,0.05454334906249999,0.052108290625,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,-3.0,76,-0.00733409038651316,0.0020560263526112734,-0.01138734598149671,-0.0033222596852384885,0.07348610697368421,0.06615201658717106,ship_cost,hinge,False,True,False
coco_val,siglip,whole_image,-2.0,76,-0.013720659424342108,0.002389187824238848,-0.018520061261513156,-0.009359294532483563,0.09910387289473684,0.08538321347039472,ship_cost,hinge,False,True,False
coco_val,siglip,whole_image,-1.0,76,-0.02144627065789474,0.0028631085337531797,-0.027109423692434208,-0.016035649287828954,0.13836784088815787,0.11692157023026316,ship_cost,hinge,False,True,False
coco_val,siglip,whole_image,-0.5,76,-0.02518750128607188,0.003446701523354801,-0.03180941454604939,-0.018438808091485587,0.16568518631132537,0.1404976850252535,ship_cost,hinge,False,True,False
coco_val,siglip,whole_image,-0.25,76,-0.026677292668171947,0.0037809984053087235,-0.034324071159012946,-0.019467455297117006,0.1817761324102954,0.15509883974212346,ship_cost,hinge,False,True,False
coco_val,siglip,whole_image,0.0,76,-0.005860370986842105,0.003834012998878033,-0.01331525091776316,0.002118426138157897,0.20010396210526316,0.19424359111842107,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,1.0,76,-0.00346566585526316,0.0032504805986132215,-0.00979782957894737,0.002673181330592102,0.14702355118421054,0.14355788532894737,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,2.0,76,-0.001479729671052627,0.0036779482620023446,-0.008369129912417759,0.0060374485361842055,0.10921615840460525,0.10773642873355264,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,3.0,76,0.000588784597039475,0.003494348637264926,-0.005604246564144736,0.007960488312705594,0.07694117988486841,0.0775299644819079,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,4.0,76,0.0026069877179276317,0.0032713128345997484,-0.003335685443050986,0.009669474265624988,0.04830404084292763,0.05091102856085526,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,5.0,76,0.0032905357051809204,0.002946580690205637,-0.001886015917608965,0.009384222237201884,0.02958909039884868,0.032879626104029606,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,6.0,76,0.003998725193256579,0.002735342487145132,-0.0009621170473889801,0.009658905385433798,0.01782421277138158,0.021822937964638158,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,7.0,76,0.00417217806743421,0.002556720478126965,-0.00024615788064093316,0.009504830769929576,0.010880699468544409,0.01505287753597862,ship_cost,hinge,False,False,False
coco_val,siglip,whole_image,8.0,76,0.004347770046001233,0.0022118449073625602,0.0003951114688463709,0.009036618209209242,0.006895632355314555,0.011243402401315787,ship_cost,hinge,False,False,True
coco_val,siglip,whole_image,9.0,76,0.00408174417917352,0.001964678264495368,0.000727120870438425,0.008411558600081593,0.004824360974763568,0.008906105153937088,ship_cost,hinge,False,False,True
coco_val,siglip,whole_image,10.0,76,0.0034645261403294615,0.0018214728886188098,0.0004009516577373305,0.0072001995267478545,0.0037669716780813125,0.007231497818410772,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-10.0,76,0.0050803206497353,0.0011620457998003323,0.0028331786885472344,0.007384029092622456,0.021459533410066303,0.02653985405980161,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-9.0,76,0.004669340328304894,0.0011818369702177255,0.0024469110239450555,0.00702097936989232,0.02250726073833265,0.02717660106663754,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-8.0,76,0.004094635818256579,0.0011984411411460347,0.0017806048154232624,0.006543031088192586,0.024060904028577305,0.028155539846833885,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-7.0,76,0.003338627705078125,0.0011807336826124466,0.000883340908023232,0.005596731559441817,0.026381005355674343,0.029719633060752468,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-6.0,76,0.0023337799691611843,0.001177688029180395,3.066792847964686e-05,0.004708236736893503,0.029934387641858545,0.03226816761101974,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-5.0,76,0.0010275204584703948,0.0011809978601000162,-0.0013280009737870063,0.0032832329745579756,0.03549775831825658,0.036525278776726976,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-4.0,76,-0.001116958589638159,0.0011883164586689,-0.003383767430921055,0.0011693353882606887,0.044478382323190783,0.04336142373355263,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-3.0,76,-0.0041371855674342106,0.0014884658410724725,-0.007234544078330591,-0.0013859498102384903,0.05713193142269737,0.05299474585526315,ship_cost,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-2.0,76,-0.006878452105263156,0.0017414886195272021,-0.010354627116776313,-0.003551818033305921,0.0727551772861842,0.06587672518092105,ship_cost,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-1.0,76,-0.009707349013157892,0.002223198082052377,-0.014372294810032894,-0.00572422103782895,0.09583504496710525,0.08612769595394738,ship_cost,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.5,76,-0.01067737236043272,0.0025747256864169735,-0.016056796092753678,-0.006003282299502329,0.11249649081242788,0.10181911845199515,ship_cost,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.25,76,-0.010586499774880975,0.002948257571837503,-0.01654551076798739,-0.004939046654361743,0.12229958926052464,0.1117130894856437,ship_cost,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,0.0,76,2.306894736841904e-05,0.0020645703788073518,-0.003981518373355264,0.0038723670394736785,0.13323510131578947,0.13325817026315792,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,1.0,76,0.0017767907236842138,0.0017179934086139464,-0.0015220250353618417,0.005200090218750003,0.09632495855263158,0.09810174927631578,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,2.0,76,0.0024762990789473673,0.0017936074019436834,-0.0008227672705592117,0.006049159827302626,0.0730874636513158,0.07556376273026318,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,3.0,76,0.002923801299342105,0.0017869973975488756,-0.0004338132020970398,0.006358074226356907,0.05567994470394736,0.058603746003289464,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,4.0,76,0.0029515046011513156,0.00172717721531716,-8.06566652960533e-05,0.006697797025390624,0.037700282890625006,0.040651787491776316,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,5.0,76,0.0027500645744243414,0.0016779641982091616,-4.0569476819490776e-05,0.006434767777395145,0.02509116415501645,0.02784122872944079,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,6.0,76,0.003068910892269736,0.0019406201002391996,-9.935255828536174e-05,0.007269407302991364,0.016972483465254935,0.020041394357524674,ship_cost,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,7.0,76,0.0031115903505345398,0.0018952932898857312,3.8906878842002634e-05,0.007275895056563528,0.012096117874177633,0.015207708224712171,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,8.0,76,0.002956666461759868,0.0018637947344781716,3.956962668971007e-05,0.007160325734901829,0.00926663119320518,0.01222329765496505,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,9.0,76,0.0027496482502826895,0.0016867886378301637,2.699420789216709e-05,0.006490240168161487,0.007482680970394737,0.010232329220677426,ship_cost,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,10.0,76,0.0026413820564350327,0.0016544330495941238,8.093912411980873e-05,0.006321965624611295,0.00624958414737099,0.008890966203806024,ship_cost,hinge,False,False,True
visual_genome_m,siglip,whole_image,-10.0,68,0.01749307635426241,0.0025501810092904806,0.012610687209671918,0.02242510111858412,0.028178711156436696,0.0456717875106991,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-9.0,68,0.01621764854851218,0.0024969977859417816,0.011171324112577551,0.02093056670917825,0.030605514785156253,0.04682316333366843,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-8.0,68,0.014637372551413144,0.0025052176218455717,0.009760241321540386,0.019789170134830253,0.034018923778722426,0.048656296330135566,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-7.0,68,0.012596150229779413,0.002463785423088189,0.007842208221177045,0.017345214476677383,0.038935311846277576,0.05153146207605698,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-6.0,68,0.009996226357996324,0.002317394384332364,0.005542528859087776,0.014712623480066632,0.046308993058363966,0.0563052194163603,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-5.0,68,0.006810060774356617,0.002160644279584469,0.002352983450137868,0.010993996527745863,0.0577781120289522,0.06458817280330882,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,-4.0,68,0.0022722476424632356,0.002226159557735983,-0.002067363911994484,0.006598057008272057,0.07678731191636029,0.07905955955882352,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,-3.0,68,-0.0025796796874999993,0.002499744476725814,-0.00766224199540441,0.0022948695261948396,0.10495948030330882,0.10237980061580881,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,-2.0,68,-0.004416822867647059,0.002935313118840609,-0.010216429185661768,0.0012931836939338252,0.1444153347426471,0.13999851187499995,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,-1.0,68,0.0005417096323529397,0.004344220064466389,-0.00790114887959559,0.009230831855698523,0.20406690569852942,0.20460861533088237,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,-0.5,68,0.00874763629164606,0.005897377120068603,-0.0022236573148426255,0.020606889799717466,0.24471343999456904,0.25346107628621506,ship_cost,hinge,True,False,False
visual_genome_m,siglip,whole_image,-0.25,68,0.01522094538097027,0.007398511123167766,0.0005547889934890307,0.029698461325457854,0.26843617527304575,0.28365712065401605,ship_cost,hinge,True,False,True
visual_genome_m,siglip,whole_image,0.0,68,0.01204993676470588,0.006779968190184776,-0.0007569695036764698,0.025960577073529393,0.2946309486764706,0.3066808854411765,ship_cost,hinge,True,False,False
visual_genome_m,siglip,whole_image,1.0,68,0.0072137463970588225,0.005613898587913154,-0.003249002258272062,0.01844223461764705,0.21315169886029411,0.22036544525735294,ship_cost,hinge,True,False,False
visual_genome_m,siglip,whole_image,2.0,68,-0.00033238433823529385,0.004472988436424728,-0.008968614858915439,0.008358448416819812,0.1518471121323529,0.1515147277941176,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,3.0,68,-0.0012199660937500024,0.0036628539513084524,-0.00840516627803309,0.0061106932518382225,0.10133087613051472,0.10011091003676471,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,4.0,68,-0.0007562837316176492,0.0030852576790504683,-0.006409088249885112,0.00550188982594209,0.0652421448483456,0.06448586111672794,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,5.0,68,0.00019362852251838264,0.0027096289013253494,-0.004908834655158548,0.005992337838752292,0.042166827392003677,0.042360455914522054,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,6.0,68,0.0013992118118106623,0.002498687173682157,-0.003010753794088924,0.006551634217170266,0.02727954767463235,0.028678759486443016,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,7.0,68,0.002198563407054227,0.0022279632952385275,-0.001576747141501034,0.007037821866699207,0.0181835941394761,0.020382157546530326,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,8.0,68,0.0026526816759535853,0.001901198005209258,-0.0007181397121294808,0.006738853707246664,0.012667492093003219,0.015320173768956795,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,9.0,68,0.0029808602620921415,0.0017222309401000524,-0.00010864561630069504,0.0065675816647985125,0.009198846602567786,0.012179706864659925,ship_cost,hinge,False,False,False
visual_genome_m,siglip,whole_image,10.0,68,0.002995933375315946,0.0014884595661700723,0.00036113204341035686,0.006237671455114021,0.0070796422286448744,0.010075575603960822,ship_cost,hinge,False,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-10.0,68,0.005106268530345244,0.002423603603982673,0.00026239219124827564,0.01007261750751989,0.04251479187298943,0.04762106040333468,ship_cost,hinge,True,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-9.0,68,0.004113001917365579,0.0025454590678286033,-0.0009147715812665154,0.009024997500714472,0.04587483533820656,0.049987837255572154,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-8.0,68,0.0030343461644071713,0.0024964194380623886,-0.001783642362634994,0.007837210123183301,0.0500294123592601,0.05306375852366728,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-7.0,68,0.0017179176683134187,0.0025615257203996343,-0.0033740621241814097,0.006443374318991267,0.05530684321346507,0.05702476088177849,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-6.0,68,0.0002660727688419122,0.002481283169498576,-0.004645301134765624,0.004908153871897977,0.062157498969439326,0.06242357173828125,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-5.0,68,-0.0016789229710477958,0.0024201078237419803,-0.0063950915541705,0.003031862749080879,0.07175063228860296,0.07007170931755514,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-4.0,68,-0.004462069163602943,0.0024276474497693353,-0.009370284572150738,-0.00014937599770220648,0.08599371866268384,0.08153164949908089,ship_cost,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-3.0,68,-0.006853266764705884,0.002421779376856122,-0.011905383661534928,-0.002163102124080885,0.10468335168198528,0.0978300849172794,ship_cost,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-2.0,68,-0.007567840845588236,0.0025851385765216384,-0.012417394931985293,-0.002374597880514713,0.12804547191176474,0.12047763106617645,ship_cost,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-1.0,68,-0.00592792393382353,0.0033661885388466075,-0.011690681711397059,0.001274086025735289,0.1611159130882353,0.15518798915441176,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.5,68,-0.0035561995695512216,0.004273878822135343,-0.011320081930566916,0.00524989034887661,0.18342288224510325,0.17986668267555203,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.25,68,-0.0015538195256171931,0.004676435304747627,-0.010737083006340312,0.007944970524399624,0.19653347447045488,0.1949796549448377,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,0.0,68,0.0005893805882352929,0.004341336779886464,-0.007335736718749999,0.009513063731617638,0.2111614085294118,0.21175078911764705,ship_cost,hinge,False,False,False
