env,mode,schedule,family,mean,se,n,improved,resolvable,weighting,question
coco_val / binary,binary,corridor:w=0.3,corridor,-0.00024563881046728796,1.2918681954398514e-05,152,0.9605263157894737,True,1:1,q1d
coco_val / binary,binary,corridor:w=0.5,corridor,-0.00039053008546946526,1.9937824167144642e-05,152,0.9473684210526315,True,1:1,q1d
coco_val / binary,binary,corridor:w=0.75,corridor,-0.0005712269077616822,2.779357942364764e-05,152,0.9736842105263158,True,1:1,q1d
coco_val / binary,binary,corridor_ramp,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,prod,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,pure_gmm,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,pure_xcal,reference,0.003352070570368973,9.16862433262484e-05,152,0.013157894736842105,True,1:1,q1d
coco_val / binary,binary,rare:lo=0:hi=16,rare,-0.00012325953094609115,0.0001274675843625908,152,0.5131578947368421,False,1:1,q1d
coco_val / binary,binary,rare:lo=0:hi=32,rare,-0.001418205253723111,6.185957322813485e-05,152,0.9736842105263158,True,1:1,q1d
coco_val / binary,binary,rare:lo=0:hi=4,rare,0.003352070570368973,9.16862433262484e-05,152,0.013157894736842105,True,1:1,q1d
coco_val / binary,binary,rare:lo=0:hi=64,rare,-0.00107535763878809,3.620203051496552e-05,152,0.9868421052631579,True,1:1,q1d
coco_val / binary,binary,rare:lo=0:hi=8,rare,0.003141114804385481,9.635292494541423e-05,152,0.02631578947368421,True,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / binary,binary,slow_cap50,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,cap50,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,cap80,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,corridor,corridor,1.8509917409353517e-05,7.508690547628466e-05,152,0.631578947368421,False,1:1,q1d
coco_val / region,region,corridor:w=0.05,corridor,-3.4957607580727874e-05,4.524691456102614e-06,152,0.8421052631578947,True,1:1,q1d
coco_val / region,region,corridor:w=0.1,corridor,-5.973790593762396e-05,8.622471816974806e-06,152,0.8157894736842105,True,1:1,q1d
coco_val / region,region,corridor:w=0.2,corridor,-9.97271400025159e-05,1.6375398652507064e-05,152,0.7763157894736842,True,1:1,q1d
coco_val / region,region,corridor:w=0.3,corridor,-0.00014055012773245854,2.2451949539841607e-05,152,0.7763157894736842,True,1:1,q1d
coco_val / region,region,corridor:w=0.5,corridor,-0.00016365890353296368,3.6565152422033294e-05,152,0.7105263157894737,True,1:1,q1d
coco_val / region,region,corridor:w=0.75,corridor,-0.00012161475842114941,5.488565083327274e-05,152,0.6973684210526315,True,1:1,q1d
coco_val / region,region,corridor_ramp,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,prod,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,pure_gmm,reference,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,pure_xcal,reference,0.00519652064221848,0.00014879868800071798,152,0.013157894736842105,True,1:1,q1d
coco_val / region,region,rare:lo=0:hi=16,rare,0.0044825244760066186,0.0001768130699621806,152,0.02631578947368421,True,1:1,q1d
coco_val / region,region,rare:lo=0:hi=32,rare,0.0017484422258590491,0.00016514323913078999,152,0.19736842105263158,True,1:1,q1d
coco_val / region,region,rare:lo=0:hi=4,rare,0.00519652064221848,0.00014879868800071798,152,0.013157894736842105,True,1:1,q1d
coco_val / region,region,rare:lo=0:hi=64,rare,0.0002845613805266061,0.00010513619338024398,152,0.4605263157894737,True,1:1,q1d
coco_val / region,region,rare:lo=0:hi=8,rare,0.00519652064221848,0.00014879868800071798,152,0.013157894736842105,True,1:1,q1d
coco_val / region,region,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,1:1,q1d
coco_val / region,region,slow_cap50,reference,0.0,0.0,152,0.0,False,1:1,q1d
visual_genome_m / binary,binary,cap50,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / binary,binary,cap80,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / binary,binary,corridor,corridor,-0.0005716701102131085,8.075266069848257e-05,136,0.7941176470588235,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.05,corridor,-3.680812042941394e-05,1.124147355730491e-05,136,0.7058823529411765,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.1,corridor,-8.897650232329446e-05,1.5387583495942664e-05,136,0.75,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.2,corridor,-0.00016658418128457145,2.41702618715066e-05,136,0.7941176470588235,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.3,corridor,-0.00016645937877716934,3.772458969741561e-05,136,0.7647058823529411,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.5,corridor,-0.0002633301953702982,5.331604380638805e-05,136,0.7058823529411765,True,1:1,q1d
visual_genome_m / binary,binary,corridor:w=0.75,corridor,-0.0004247814872849833,6.72634496911613e-05,136,0.7794117647058824,True,1:1,q1d
visual_genome_m / binary,binary,corridor_ramp,corridor,-9.627757352941175e-06,4.877695020063492e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,corridor_ramp:w=0.2,corridor,-9.224673202614387e-06,4.796547573653757e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,corridor_ramp:w=0.5,corridor,-8.996527777777766e-06,4.736407308011597e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,prod,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / binary,binary,pure_gmm,reference,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,pure_xcal,reference,0.0014363723812453478,0.00022622247266674658,136,0.17647058823529413,True,1:1,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=16,rare,0.0008455259694895289,0.00023163047849639957,136,0.25,True,1:1,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=32,rare,-0.00034792418833198233,0.00020182895196203197,136,0.5294117647058824,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=4,rare,0.0014363723812453478,0.00022622247266674658,136,0.17647058823529413,True,1:1,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=64,rare,-0.0008244968384660779,0.00013930141290374642,136,0.7647058823529411,True,1:1,q1d
visual_genome_m / binary,binary,rare:lo=0:hi=8,rare,0.0014363723812453478,0.00022622247266674658,136,0.17647058823529413,True,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=4,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=64,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=16,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=32,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=4,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=64,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=2:hi=8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=16,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=32,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=64,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,rare:lo=4:hi=8,rare,-8.631025326797375e-06,4.525211344390129e-06,136,0.029411764705882353,False,1:1,q1d
visual_genome_m / binary,binary,slow_cap50,reference,-1.189756944444444e-05,5.90758022753838e-06,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,cap50,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / region,region,cap80,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / region,region,corridor,corridor,0.00028393662689350535,0.0001070853139501741,136,0.5,True,1:1,q1d
visual_genome_m / region,region,corridor:w=0.05,corridor,-9.919536214169023e-05,4.024895114227419e-05,136,0.7205882352941176,True,1:1,q1d
visual_genome_m / region,region,corridor:w=0.1,corridor,-0.00012033092514746682,4.3012292773378194e-05,136,0.6764705882352942,True,1:1,q1d
visual_genome_m / region,region,corridor:w=0.2,corridor,-0.00011303741707489728,4.9271002799960435e-05,136,0.5882352941176471,True,1:1,q1d
visual_genome_m / region,region,corridor:w=0.3,corridor,-0.00013577498068874366,5.3228608185407844e-05,136,0.5882352941176471,True,1:1,q1d
visual_genome_m / region,region,corridor:w=0.5,corridor,-6.342240850235495e-05,7.000404322109518e-05,136,0.6029411764705882,False,1:1,q1d
visual_genome_m / region,region,corridor:w=0.75,corridor,7.488123050936662e-05,8.808539097292272e-05,136,0.5882352941176471,False,1:1,q1d
visual_genome_m / region,region,corridor_ramp,corridor,-7.986621732026145e-05,3.955518604634299e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,corridor_ramp:w=0.2,corridor,-7.912009803921569e-05,3.915059108558195e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,corridor_ramp:w=0.5,corridor,-7.958445669934639e-05,3.939259498156193e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,prod,reference,0.0,0.0,136,0.0,False,1:1,q1d
visual_genome_m / region,region,pure_gmm,reference,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,pure_xcal,reference,0.005961605643027682,0.0003375935059203554,136,0.014705882352941176,True,1:1,q1d
visual_genome_m / region,region,rare:lo=0:hi=16,rare,0.005541794252225513,0.0003112664930362816,136,0.014705882352941176,True,1:1,q1d
visual_genome_m / region,region,rare:lo=0:hi=32,rare,0.002786758753776701,0.00019997857894858017,136,0.1323529411764706,True,1:1,q1d
visual_genome_m / region,region,rare:lo=0:hi=4,rare,0.005961605643027682,0.0003375935059203554,136,0.014705882352941176,True,1:1,q1d
visual_genome_m / region,region,rare:lo=0:hi=64,rare,0.0009097477349400813,0.00012857568545122914,136,0.3088235294117647,True,1:1,q1d
visual_genome_m / region,region,rare:lo=0:hi=8,rare,0.005961605643027682,0.0003375935059203554,136,0.014705882352941176,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=16,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.5,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=32,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.5,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=4,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=4:cap=0.5,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=64,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.5,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=2:hi=16,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=2:hi=32,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=2:hi=4,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=2:hi=64,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=2:hi=8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=4:hi=16,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=4:hi=32,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=4:hi=64,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
visual_genome_m / region,region,rare:lo=4:hi=8,rare,-7.857179330065359e-05,3.887206552627165e-05,136,0.029411764705882353,True,1:1,q1d
